player,mp,PTS,REB,AST,STL,BLK,TO,FGA,FTA,FG_PCT,game_date,team_score,opponent_score,TS%,TOV%
Jamal Cain,10.25,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2024-02-14,109.0,104.0,0.3472222222222222,0.2577319587628866
Thomas Bryant,,,,,,,,,,,2024-02-14,109.0,104.0,,
Orlando Robinson,,,,,,,,,,,2024-02-14,109.0,104.0,,
Cole Swider,,,,,,,,,,,2024-02-14,109.0,104.0,,
Alondes Williams,,,,,,,,,,,2024-02-14,109.0,104.0,,
Kelly Oubre Jr.,32.666666666666664,9.0,3.0,2.0,1.0,0.0,1.0,11.0,2.0,0.364,2024-02-14,104.0,109.0,0.3787878787878788,0.077639751552795
KJ Martin,28.15,9.0,5.0,3.0,0.0,0.0,2.0,7.0,0.0,0.571,2024-02-14,104.0,109.0,0.6428571428571429,0.2222222222222222
Paul Reed,39.13333333333333,18.0,12.0,2.0,0.0,1.0,0.0,12.0,3.0,0.583,2024-02-14,104.0,109.0,0.6756756756756757,0.0
Buddy Hield,44.3,22.0,3.0,10.0,2.0,0.0,5.0,15.0,1.0,0.533,2024-02-14,104.0,109.0,0.7124352331606217,0.2446183953033268
Tyrese Maxey,39.4,30.0,6.0,7.0,0.0,0.0,3.0,23.0,4.0,0.522,2024-02-14,104.0,109.0,0.6058158319870759,0.1080691642651296
Ricky Council IV,22.666666666666668,13.0,4.0,2.0,0.0,0.0,1.0,10.0,2.0,0.5,2024-02-14,104.0,109.0,0.5974264705882353,0.0841750841750841
Cameron Payne,21.98333333333333,2.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.143,2024-02-14,104.0,109.0,0.1428571428571428,0.0
Mo Bamba,8.866666666666667,1.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2024-02-14,104.0,109.0,0.2840909090909091,0.5319148936170213
Terquavion Smith,2.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,104.0,109.0,0.0,0.0
Nicolas Batum,,,,,,,,,,,2024-02-14,104.0,109.0,,
Kenneth Lofton Jr.,,,,,,,,,,,2024-02-14,104.0,109.0,,
Mikal Bridges,26.1,10.0,4.0,4.0,1.0,0.0,1.0,12.0,0.0,0.333,2024-02-14,86.0,136.0,0.4166666666666667,0.0769230769230769
Dorian Finney-Smith,14.333333333333334,4.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.25,2024-02-14,86.0,136.0,0.4098360655737705,0.0
Nic Claxton,20.716666666666665,6.0,8.0,3.0,0.0,0.0,1.0,6.0,0.0,0.5,2024-02-14,86.0,136.0,0.5,0.1428571428571428
Cam Thomas,25.116666666666667,5.0,1.0,2.0,1.0,0.0,1.0,9.0,2.0,0.111,2024-02-14,86.0,136.0,0.2530364372469635,0.0919117647058823
Dennis Schröder,17.833333333333332,4.0,3.0,1.0,0.0,0.0,1.0,8.0,0.0,0.25,2024-02-14,86.0,136.0,0.25,0.1111111111111111
Cameron Johnson,17.716666666666665,4.0,3.0,2.0,0.0,1.0,1.0,5.0,2.0,0.2,2024-02-14,86.0,136.0,0.3401360544217687,0.1453488372093023
Dennis Smith Jr.,18.166666666666668,7.0,0.0,5.0,1.0,0.0,1.0,7.0,0.0,0.429,2024-02-14,86.0,136.0,0.5,0.125
Day'Ron Sharpe,13.033333333333331,7.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2024-02-14,86.0,136.0,1.215277777777778,0.4098360655737705
Lonnie Walker IV,10.133333333333333,4.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,0.286,2024-02-14,86.0,136.0,0.2857142857142857,0.125
Jalen Wilson,19.3,4.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.4,2024-02-14,86.0,136.0,0.4,0.0
Trendon Watford,25.55,15.0,2.0,1.0,0.0,0.0,0.0,7.0,3.0,0.714,2024-02-14,86.0,136.0,0.9014423076923076,0.0
Keita Bates-Diop,12.0,7.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.75,2024-02-14,86.0,136.0,0.875,0.2
Keon Johnson,12.0,9.0,1.0,2.0,0.0,0.0,1.0,5.0,4.0,0.4,2024-02-14,86.0,136.0,0.6656804733727811,0.1288659793814433
Noah Clowney,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-14,86.0,136.0,,
Sam Hauser,29.116666666666667,14.0,5.0,2.0,1.0,0.0,0.0,9.0,0.0,0.556,2024-02-14,136.0,86.0,0.7777777777777778,0.0
Jayson Tatum,28.383333333333333,20.0,7.0,9.0,0.0,0.0,1.0,16.0,5.0,0.438,2024-02-14,136.0,86.0,0.5494505494505495,0.0520833333333333
Kristaps Porziņģis,16.116666666666667,15.0,5.0,1.0,0.0,1.0,1.0,9.0,0.0,0.667,2024-02-14,136.0,86.0,0.8333333333333334,0.1
Derrick White,27.766666666666666,27.0,5.0,4.0,1.0,0.0,2.0,16.0,2.0,0.625,2024-02-14,136.0,86.0,0.7997630331753555,0.1059322033898305
Jrue Holiday,24.066666666666663,3.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.333,2024-02-14,136.0,86.0,0.5,0.0
Payton Pritchard,31.73333333333333,28.0,4.0,3.0,0.0,0.0,0.0,16.0,0.0,0.688,2024-02-14,136.0,86.0,0.875,0.0
Oshae Brissett,19.53333333333333,11.0,4.0,5.0,1.0,0.0,0.0,6.0,5.0,0.5,2024-02-14,136.0,86.0,0.6707317073170732,0.0
Jordan Walsh,18.166666666666668,0.0,5.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,2024-02-14,136.0,86.0,0.0,0.4
Luke Kornet,18.55,8.0,8.0,3.0,1.0,3.0,0.0,5.0,0.0,0.8,2024-02-14,136.0,86.0,0.8,0.0
Neemias Queta,13.216666666666669,8.0,4.0,0.0,1.0,0.0,1.0,6.0,0.0,0.667,2024-02-14,136.0,86.0,0.6666666666666666,0.1428571428571428
Svi Mykhailiuk,13.35,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,2024-02-14,136.0,86.0,0.5,0.3333333333333333
DeMar DeRozan,40.5,24.0,2.0,6.0,0.0,0.0,0.0,16.0,7.0,0.563,2024-02-14,105.0,108.0,0.628930817610063,0.0
Nikola Vučević,39.41666666666666,9.0,8.0,1.0,0.0,0.0,2.0,16.0,0.0,0.25,2024-02-14,105.0,108.0,0.28125,0.1111111111111111
Andre Drummond,28.05,10.0,15.0,0.0,1.0,1.0,3.0,9.0,2.0,0.444,2024-02-14,105.0,108.0,0.5060728744939271,0.2329192546583851
Ayo Dosunmu,33.18333333333333,12.0,4.0,2.0,0.0,0.0,3.0,10.0,0.0,0.4,2024-02-14,105.0,108.0,0.6,0.2307692307692307
Coby White,39.21666666666667,32.0,7.0,4.0,1.0,0.0,4.0,17.0,6.0,0.647,2024-02-14,105.0,108.0,0.8146639511201629,0.1692047377326565
Alex Caruso,25.78333333333333,10.0,2.0,3.0,2.0,1.0,1.0,6.0,2.0,0.5,2024-02-14,105.0,108.0,0.7267441860465116,0.1269035532994923
Torrey Craig,21.616666666666667,8.0,5.0,0.0,0.0,1.0,0.0,6.0,0.0,0.5,2024-02-14,105.0,108.0,0.6666666666666666,0.0
Dalen Terry,6.766666666666667,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,105.0,108.0,0.0,0.0
Jevon Carter,5.466666666666667,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2024-02-14,105.0,108.0,0.0,0.3333333333333333
Onuralp Bitim,,,,,,,,,,,2024-02-14,105.0,108.0,,
Julian Phillips,,,,,,,,,,,2024-02-14,105.0,108.0,,
Terry Taylor,,,,,,,,,,,2024-02-14,105.0,108.0,,
Max Strus,29.766666666666666,7.0,3.0,3.0,1.0,0.0,1.0,8.0,0.0,0.375,2024-02-14,108.0,105.0,0.4375,0.1111111111111111
Evan Mobley,30.883333333333333,14.0,9.0,0.0,1.0,1.0,1.0,8.0,2.0,0.75,2024-02-14,108.0,105.0,0.7882882882882882,0.1012145748987854
Jarrett Allen,35.233333333333334,13.0,10.0,3.0,1.0,1.0,0.0,9.0,2.0,0.667,2024-02-14,108.0,105.0,0.6578947368421052,0.0
Donovan Mitchell,38.86666666666667,30.0,6.0,7.0,2.0,0.0,0.0,21.0,13.0,0.381,2024-02-14,108.0,105.0,0.561377245508982,0.0
Darius Garland,30.55,12.0,1.0,7.0,1.0,0.0,2.0,10.0,2.0,0.4,2024-02-14,108.0,105.0,0.551470588235294,0.15527950310559
Caris LeVert,23.433333333333334,5.0,4.0,9.0,0.0,0.0,1.0,7.0,0.0,0.286,2024-02-14,108.0,105.0,0.3571428571428571,0.125
Georges Niang,24.4,11.0,2.0,0.0,0.0,0.0,3.0,9.0,2.0,0.556,2024-02-14,108.0,105.0,0.5566801619433198,0.2329192546583851
Isaac Okoro,26.866666666666667,16.0,1.0,2.0,0.0,0.0,0.0,11.0,0.0,0.545,2024-02-14,108.0,105.0,0.7272727272727273,0.0
Ty Jerome,,,,,,,,,,,2024-02-14,108.0,105.0,,
Damian Jones,,,,,,,,,,,2024-02-14,108.0,105.0,,
Sam Merrill,,,,,,,,,,,2024-02-14,108.0,105.0,,
Zhaire Smith,,,,,,,,,,,2024-02-14,108.0,105.0,,
Aaron Nesmith,16.7,8.0,2.0,1.0,0.0,2.0,0.0,10.0,0.0,0.3,2024-02-14,127.0,125.0,0.4,0.0
Pascal Siakam,35.65,23.0,5.0,7.0,1.0,1.0,0.0,17.0,9.0,0.471,2024-02-14,127.0,125.0,0.5486641221374046,0.0
Isaiah Jackson,31.55,15.0,11.0,1.0,0.0,4.0,1.0,13.0,2.0,0.538,2024-02-14,127.0,125.0,0.5403458213256483,0.0672043010752688
Andrew Nembhard,32.71666666666667,14.0,3.0,5.0,2.0,0.0,1.0,8.0,3.0,0.625,2024-02-14,127.0,125.0,0.7510729613733905,0.0968992248062015
Tyrese Haliburton,34.38333333333333,21.0,4.0,12.0,2.0,0.0,1.0,13.0,5.0,0.462,2024-02-14,127.0,125.0,0.6907894736842105,0.0617283950617284
Obi Toppin,25.3,15.0,5.0,0.0,2.0,2.0,0.0,9.0,2.0,0.667,2024-02-14,127.0,125.0,0.7591093117408906,0.0
Doug McDermott,23.416666666666668,13.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.417,2024-02-14,127.0,125.0,0.5416666666666666,0.0769230769230769
T.J. McConnell,16.35,6.0,1.0,6.0,1.0,0.0,3.0,8.0,0.0,0.375,2024-02-14,127.0,125.0,0.375,0.2727272727272727
Ben Sheppard,20.933333333333334,10.0,5.0,0.0,1.0,0.0,1.0,6.0,2.0,0.5,2024-02-14,127.0,125.0,0.7267441860465116,0.1269035532994923
Oscar Tshiebwe,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2024-02-14,127.0,125.0,1.0,0.0
Bennedict Mathurin,,,,,,,,,,,2024-02-14,127.0,125.0,,
RJ Barrett,33.53333333333333,23.0,9.0,3.0,1.0,1.0,3.0,17.0,8.0,0.529,2024-02-14,125.0,127.0,0.5604288499025342,0.1275510204081632
Scottie Barnes,35.95,29.0,12.0,8.0,1.0,1.0,6.0,22.0,5.0,0.545,2024-02-14,125.0,127.0,0.5991735537190083,0.1986754966887417
Jakob Poeltl,29.516666666666666,19.0,11.0,3.0,1.0,2.0,2.0,15.0,4.0,0.533,2024-02-14,125.0,127.0,0.5668257756563245,0.1066098081023454
Gary Trent Jr.,29.95,8.0,6.0,3.0,0.0,2.0,0.0,9.0,0.0,0.333,2024-02-14,125.0,127.0,0.4444444444444444,0.0
Immanuel Quickley,35.31666666666667,14.0,6.0,7.0,0.0,0.0,1.0,11.0,3.0,0.455,2024-02-14,125.0,127.0,0.5681818181818181,0.075075075075075
Bruce Brown,26.383333333333333,12.0,3.0,3.0,1.0,0.0,1.0,9.0,2.0,0.556,2024-02-14,125.0,127.0,0.6072874493927125,0.0919117647058823
Kelly Olynyk,7.15,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,125.0,127.0,0.0,0.0
Gradey Dick,21.016666666666666,7.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,0.429,2024-02-14,125.0,127.0,0.5,0.125
Ochai Agbaji,5.466666666666667,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2024-02-14,125.0,127.0,1.5,0.5
Chris Boucher,10.883333333333333,10.0,4.0,0.0,1.0,1.0,0.0,5.0,4.0,0.8,2024-02-14,125.0,127.0,0.7396449704142012,0.0
Jordan Nwora,4.833333333333333,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,125.0,127.0,0.0,0.0
Javon Freeman-Liberty,,,,,,,,,,,2024-02-14,125.0,127.0,,
Jalen McDaniels,,,,,,,,,,,2024-02-14,125.0,127.0,,
Garrett Temple,,,,,,,,,,,2024-02-14,125.0,127.0,,
Justise Winslow,,,,,,,,,,,2024-02-14,125.0,127.0,,
Dillon Brooks,36.48333333333333,19.0,10.0,2.0,2.0,0.0,1.0,17.0,7.0,0.294,2024-02-14,113.0,121.0,0.4731075697211155,0.0474383301707779
Jabari Smith Jr.,33.333333333333336,6.0,11.0,1.0,1.0,0.0,2.0,13.0,0.0,0.231,2024-02-14,113.0,121.0,0.2307692307692307,0.1333333333333333
Alperen Sengun,34.233333333333334,19.0,5.0,6.0,1.0,1.0,1.0,16.0,7.0,0.5,2024-02-14,113.0,121.0,0.4979035639412998,0.049800796812749
Jalen Green,22.7,4.0,3.0,3.0,0.0,1.0,0.0,7.0,0.0,0.286,2024-02-14,113.0,121.0,0.2857142857142857,0.0
Amen Thompson,33.71666666666667,19.0,12.0,2.0,2.0,1.0,2.0,17.0,3.0,0.529,2024-02-14,113.0,121.0,0.5185589519650655,0.0984251968503936
Aaron Holiday,30.33333333333333,19.0,2.0,1.0,1.0,0.0,2.0,13.0,0.0,0.538,2024-02-14,113.0,121.0,0.7307692307692307,0.1333333333333333
Jae'Sean Tate,15.366666666666667,7.0,6.0,1.0,1.0,0.0,1.0,7.0,4.0,0.286,2024-02-14,113.0,121.0,0.3995433789954338,0.1024590163934426
Jeff Green,16.283333333333335,10.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,0.429,2024-02-14,113.0,121.0,0.5707762557077626,0.0
Nate Williams,2.533333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-14,113.0,121.0,,
Nate Hinton,15.016666666666667,10.0,3.0,2.0,1.0,1.0,0.0,5.0,3.0,0.6,2024-02-14,113.0,121.0,0.7911392405063291,0.0
Jock Landale,,,,,,,,,,,2024-02-14,113.0,121.0,,
Boban Marjanović,,,,,,,,,,,2024-02-14,113.0,121.0,,
Jermaine Samuels Jr.,,,,,,,,,,,2024-02-14,113.0,121.0,,
Vince Williams Jr.,34.53333333333333,12.0,8.0,7.0,3.0,1.0,2.0,6.0,12.0,0.167,2024-02-14,121.0,113.0,0.5319148936170213,0.1506024096385542
Santi Aldama,21.716666666666665,7.0,5.0,4.0,1.0,1.0,0.0,7.0,4.0,0.286,2024-02-14,121.0,113.0,0.3995433789954338,0.0
Jaren Jackson Jr.,27.816666666666663,18.0,2.0,3.0,0.0,1.0,4.0,12.0,2.0,0.583,2024-02-14,121.0,113.0,0.6987577639751552,0.2369668246445497
Luke Kennard,29.566666666666663,19.0,2.0,2.0,1.0,0.0,2.0,7.0,7.0,0.714,2024-02-14,121.0,113.0,0.9424603174603174,0.1655629139072847
John Konchar,20.0,8.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,0.75,2024-02-14,121.0,113.0,1.0,0.3333333333333333
GG Jackson,24.183333333333334,20.0,9.0,0.0,0.0,3.0,1.0,15.0,2.0,0.533,2024-02-14,121.0,113.0,0.6297229219143576,0.0592417061611374
Ziaire Williams,21.683333333333334,5.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0,0.333,2024-02-14,121.0,113.0,0.3881987577639751,0.0
Derrick Rose,16.166666666666668,8.0,4.0,3.0,0.0,0.0,0.0,6.0,3.0,0.5,2024-02-14,121.0,113.0,0.5464480874316939,0.0
Jordan Goodwin,24.08333333333333,10.0,3.0,3.0,1.0,1.0,0.0,8.0,4.0,0.5,2024-02-14,121.0,113.0,0.5122950819672131,0.0
Lamar Stevens,20.25,14.0,8.0,1.0,0.0,2.0,0.0,8.0,6.0,0.5,2024-02-14,121.0,113.0,0.6578947368421052,0.0
Jake LaRavia,,,,,,,,,,,2024-02-14,121.0,113.0,,
Yuta Watanabe,,,,,,,,,,,2024-02-14,121.0,113.0,,
Bilal Coulibaly,26.616666666666667,6.0,3.0,1.0,1.0,0.0,4.0,6.0,0.0,0.5,2024-02-14,126.0,133.0,0.5,0.4
Deni Avdija,39.9,43.0,15.0,3.0,0.0,1.0,3.0,24.0,13.0,0.542,2024-02-14,126.0,133.0,0.7234185733512787,0.0916870415647921
Marvin Bagley III,30.1,14.0,10.0,2.0,0.0,2.0,1.0,14.0,2.0,0.429,2024-02-14,126.0,133.0,0.4704301075268817,0.0629722921914357
Jordan Poole,35.1,19.0,5.0,6.0,3.0,0.0,4.0,15.0,0.0,0.467,2024-02-14,126.0,133.0,0.6333333333333333,0.2105263157894736
Tyus Jones,39.53333333333333,14.0,2.0,15.0,1.0,0.0,2.0,7.0,0.0,0.714,2024-02-14,126.0,133.0,1.0,0.2222222222222222
Corey Kispert,32.36666666666667,20.0,4.0,6.0,1.0,0.0,2.0,15.0,1.0,0.467,2024-02-14,126.0,133.0,0.6476683937823834,0.1146788990825688
Richaun Holmes,10.983333333333333,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.5,2024-02-14,126.0,133.0,0.5,0.0
Landry Shamet,16.866666666666667,8.0,2.0,1.0,0.0,0.0,2.0,8.0,4.0,0.25,2024-02-14,126.0,133.0,0.4098360655737705,0.1700680272108843
Eugene Omoruyi,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-14,126.0,133.0,,
Delon Wright,2.9833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-02-14,126.0,133.0,0.0,0.5
Jared Butler,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-14,126.0,133.0,,
Patrick Baldwin Jr.,,,,,,,,,,,2024-02-14,126.0,133.0,,
Johnny Davis,,,,,,,,,,,2024-02-14,126.0,133.0,,
Anthony Gill,,,,,,,,,,,2024-02-14,126.0,133.0,,
Brandon Ingram,34.55,18.0,3.0,8.0,2.0,0.0,1.0,13.0,6.0,0.462,2024-02-14,133.0,126.0,0.5754475703324808,0.0600961538461538
Zion Williamson,34.03333333333333,36.0,6.0,8.0,0.0,1.0,1.0,21.0,9.0,0.714,2024-02-14,133.0,126.0,0.7211538461538461,0.0385208012326656
Jonas Valančiūnas,15.466666666666669,10.0,5.0,3.0,0.0,1.0,1.0,6.0,0.0,0.833,2024-02-14,133.0,126.0,0.8333333333333334,0.1428571428571428
Herbert Jones,27.383333333333333,6.0,6.0,1.0,0.0,1.0,2.0,6.0,2.0,0.333,2024-02-14,133.0,126.0,0.436046511627907,0.2252252252252252
CJ McCollum,33.266666666666666,26.0,3.0,6.0,1.0,0.0,0.0,17.0,5.0,0.529,2024-02-14,133.0,126.0,0.6770833333333334,0.0
Trey Murphy III,30.7,13.0,5.0,3.0,3.0,2.0,0.0,9.0,4.0,0.333,2024-02-14,133.0,126.0,0.604089219330855,0.0
Naji Marshall,23.966666666666665,13.0,2.0,1.0,3.0,0.0,3.0,8.0,0.0,0.75,2024-02-14,133.0,126.0,0.8125,0.2727272727272727
Larry Nance Jr.,18.916666666666668,4.0,6.0,3.0,3.0,1.0,2.0,2.0,2.0,0.5,2024-02-14,133.0,126.0,0.6944444444444444,0.4098360655737705
Jose Alvarado,21.716666666666665,7.0,3.0,3.0,2.0,0.0,0.0,7.0,1.0,0.429,2024-02-14,133.0,126.0,0.4704301075268817,0.0
Jordan Hawkins,,,,,,,,,,,2024-02-14,133.0,126.0,,
E.J. Liddell,,,,,,,,,,,2024-02-14,133.0,126.0,,
Jeremiah Robinson-Earl,,,,,,,,,,,2024-02-14,133.0,126.0,,
Matt Ryan,,,,,,,,,,,2024-02-14,133.0,126.0,,
Julian Champagnie,18.2,5.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,2024-02-14,93.0,116.0,0.625,0.0
Jeremy Sochan,24.98333333333333,10.0,4.0,1.0,3.0,0.0,2.0,10.0,2.0,0.4,2024-02-14,93.0,116.0,0.4595588235294117,0.15527950310559
Victor Wembanyama,27.2,26.0,9.0,5.0,1.0,3.0,2.0,21.0,5.0,0.476,2024-02-14,93.0,116.0,0.560344827586207,0.0793650793650793
Devin Vassell,31.28333333333333,11.0,4.0,6.0,3.0,0.0,1.0,16.0,3.0,0.25,2024-02-14,93.0,116.0,0.3175519630484988,0.0545851528384279
Tre Jones,20.166666666666668,4.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.25,2024-02-14,93.0,116.0,0.25,0.0
Zach Collins,20.8,6.0,12.0,4.0,0.0,3.0,1.0,9.0,0.0,0.333,2024-02-14,93.0,116.0,0.3333333333333333,0.1
Keldon Johnson,20.3,3.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,0.091,2024-02-14,93.0,116.0,0.1363636363636363,0.0833333333333333
Blake Wesley,27.83333333333333,9.0,1.0,6.0,0.0,0.0,3.0,6.0,4.0,0.5,2024-02-14,93.0,116.0,0.5798969072164949,0.2788104089219331
Malaki Branham,20.78333333333333,19.0,3.0,1.0,0.0,0.0,1.0,11.0,1.0,0.636,2024-02-14,93.0,116.0,0.8304195804195804,0.0803858520900321
Cedi Osman,17.583333333333332,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,93.0,116.0,0.0,0.0
Sandro Mamukelashvili,5.433333333333334,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-02-14,93.0,116.0,0.0,0.0
Devonte' Graham,5.433333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,93.0,116.0,0.0,0.0
Josh Green,18.08333333333333,8.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.75,2024-02-14,116.0,93.0,1.0,0.0
P.J. Washington,27.866666666666667,3.0,6.0,2.0,0.0,1.0,1.0,6.0,2.0,0.167,2024-02-14,116.0,93.0,0.2180232558139535,0.1269035532994923
Daniel Gafford,22.95,10.0,10.0,2.0,0.0,1.0,2.0,7.0,0.0,0.714,2024-02-14,116.0,93.0,0.7142857142857143,0.2222222222222222
Kyrie Irving,32.916666666666664,34.0,9.0,7.0,2.0,1.0,1.0,22.0,0.0,0.682,2024-02-14,116.0,93.0,0.7727272727272727,0.0434782608695652
Luka Dončić,31.316666666666663,27.0,9.0,8.0,2.0,1.0,5.0,20.0,4.0,0.55,2024-02-14,116.0,93.0,0.6204044117647058,0.186846038863976
Tim Hardaway Jr.,26.3,8.0,2.0,5.0,1.0,0.0,3.0,7.0,0.0,0.429,2024-02-14,116.0,93.0,0.5714285714285714,0.3
Dwight Powell,7.916666666666667,3.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.5,2024-02-14,116.0,93.0,0.5208333333333334,0.2577319587628866
Jaden Hardy,20.216666666666665,13.0,2.0,1.0,0.0,1.0,0.0,12.0,0.0,0.5,2024-02-14,116.0,93.0,0.5416666666666666,0.0
Dereck Lively II,17.133333333333333,8.0,5.0,1.0,0.0,4.0,0.0,5.0,2.0,0.6,2024-02-14,116.0,93.0,0.6802721088435374,0.0
Derrick Jones Jr.,19.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2024-02-14,116.0,93.0,0.0,0.3333333333333333
Brandon Williams,5.433333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-02-14,116.0,93.0,0.0,0.0
A.J. Lawson,5.433333333333334,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2024-02-14,116.0,93.0,0.0,0.0
Olivier-Maxence Prosper,5.433333333333334,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.5,2024-02-14,116.0,93.0,0.5,0.3333333333333333
Markieff Morris,,,,,,,,,,,2024-02-14,116.0,93.0,,
Keegan Murray,34.733333333333334,6.0,5.0,1.0,0.0,1.0,3.0,8.0,2.0,0.25,2024-02-14,102.0,98.0,0.3378378378378378,0.2525252525252525
Harrison Barnes,32.96666666666667,20.0,5.0,0.0,0.0,1.0,1.0,9.0,6.0,0.667,2024-02-14,102.0,98.0,0.8591065292096219,0.0791139240506329
Domantas Sabonis,37.63333333333333,20.0,13.0,7.0,3.0,0.0,5.0,16.0,3.0,0.563,2024-02-14,102.0,98.0,0.5773672055427251,0.2240143369175627
Kevin Huerter,25.6,8.0,5.0,2.0,1.0,2.0,0.0,7.0,0.0,0.429,2024-02-14,102.0,98.0,0.5714285714285714,0.0
De'Aaron Fox,42.88333333333333,30.0,8.0,8.0,2.0,0.0,1.0,26.0,6.0,0.462,2024-02-14,102.0,98.0,0.5237430167597765,0.0337381916329284
Davion Mitchell,7.9,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,2024-02-14,102.0,98.0,0.75,0.0
Malik Monk,29.6,6.0,3.0,3.0,0.0,0.0,3.0,11.0,2.0,0.182,2024-02-14,102.0,98.0,0.2525252525252525,0.2016129032258064
Trey Lyles,12.133333333333333,4.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.4,2024-02-14,102.0,98.0,0.4,0.0
Alex Len,5.666666666666667,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2024-02-14,102.0,98.0,1.0,0.5
Keon Ellis,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2024-02-14,102.0,98.0,0.0,0.0
Chris Duarte,7.783333333333333,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,2024-02-14,102.0,98.0,0.75,0.0
Kessler Edwards,,,,,,,,,,,2024-02-14,102.0,98.0,,
Colby Jones,,,,,,,,,,,2024-02-14,102.0,98.0,,
Mason Jones,,,,,,,,,,,2024-02-14,102.0,98.0,,
JaVale McGee,,,,,,,,,,,2024-02-14,102.0,98.0,,
Michael Porter Jr.,37.43333333333333,19.0,4.0,2.0,0.0,0.0,1.0,17.0,0.0,0.471,2024-02-14,98.0,102.0,0.5588235294117647,0.0555555555555555
Aaron Gordon,33.3,25.0,15.0,2.0,0.0,0.0,4.0,15.0,8.0,0.533,2024-02-14,98.0,102.0,0.6749460043196545,0.1776198934280639
Nikola Jokić,38.96666666666667,15.0,5.0,8.0,0.0,1.0,0.0,17.0,4.0,0.353,2024-02-14,98.0,102.0,0.3997867803837953,0.0
Justin Holiday,35.15,8.0,4.0,2.0,1.0,0.0,1.0,8.0,2.0,0.25,2024-02-14,98.0,102.0,0.4504504504504504,0.1012145748987854
Reggie Jackson,29.05,12.0,5.0,9.0,1.0,0.0,1.0,13.0,0.0,0.462,2024-02-14,98.0,102.0,0.4615384615384615,0.0714285714285714
Collin Gillespie,18.016666666666666,3.0,3.0,1.0,2.0,0.0,2.0,5.0,0.0,0.2,2024-02-14,98.0,102.0,0.3,0.2857142857142857
Christian Braun,23.433333333333334,5.0,3.0,2.0,1.0,1.0,0.0,6.0,4.0,0.167,2024-02-14,98.0,102.0,0.3221649484536082,0.0
Peyton Watson,15.65,3.0,4.0,1.0,1.0,1.0,2.0,4.0,0.0,0.25,2024-02-14,98.0,102.0,0.375,0.3333333333333333
